"chain";"providedId";"gln";"orgNumber";"name";"address";"postcode";"city";"phone";"email";"latitude";"longitude";"hasPost";"openSunday"
"Meny";"7080001161163";"7080001161163";;"MENY Løren";"Lørenveien 44";"0585";"OSLO";"23058600";"butikksjef.loren@meny.no";59.9307480169;10.7934603176;true;false
"Meny";"7080001165611";"7080001165611";;"Meny Dolviken";"Dolvikvegen 36";"5252";"SØREIDGREND";"55526200";"butikksjef.dolviken@meny.no";60.3095723837;5.2687357511;false;false
"Meny";"7080000945788";"7080000945788";;"MENY Bærums Verk";"Vertshusveien 2";"1353";"BÆRUMS VERK";"67175420";"butikksjef.berumsverk@meny.no";59.9414268798;10.5019758036;false;false
"Meny";"7080001193874";"7080001193874";;"MENY Mandal";"Kastellgata 12 D";"4514";"MANDAL";"38273910";"butikksjef.mandal@meny.no";58.0237148269;7.4512757416;false;false
"Meny";"7080003465504";"7080003465504";;"Meny Nordbyveien";"Nordbyveien 41";"1406";"SKI";"64854300";"butikksjef.nordbyveien@meny.no";59.7203207423;10.816254895;false;false
"Meny";"7080001271954";"7080001271954";;"Meny Magneten";"Moafjæra 12";"7606";"LEVANGER";"74085800";"butikksjef.magneten@meny.no";63.7322109283;11.2822339861;false;false
"Meny";"7080001225261";"7080001225261";;"MENY Larvik Sentrum";"Olavsgt. 30";"3257";"LARVIK";"33122300";"butikksjef.larvik@meny.no";59.0537171067;10.0324689921;false;false
"Meny";"7080001179694";"7080001179694";;"MENY Horten";"Dampejordet 1";"3189";"HORTEN";"33020480";"butikksjef.horten@meny.no";59.4275149653;10.4538165667;true;false
"Meny";"7080001233648";"7080001233648";;"MENY Andebu";"Andebu Sentrum 21";"3158";"ANDEBU";"33430070";"butikksjef.andebu@meny.no";59.3051085958;10.176709582;true;false
"Meny";"7080001233617";"7080001233617";;"MENY Vågsbygd";"Sagmyra 7";"4624";"KRISTIANSAND S";"38001010";"butikksjef.vagsbygd@meny.no";58.1113833285;7.9527956005;true;false
"Meny";"7080001061890";"7080001061890";;"MENY Holmestrand";"Hvittingfossvn. 123";"3080";"HOLMESTRAND";"33099600";"butikksjef.holmestrand@meny.no";59.4897564601;10.2951292475;false;false
"Meny";"7080000005918";"7080000005918";;"MENY Gol";"Furuvegen 6";"3550";"GOL";"32029790";"butikksjef.gol@meny.no";60.6999278048;8.9440602173;true;false
"Meny";"7080000003266";"7080000003266";;"MENY Holmen";"Holmengt. 6";"1394";"NESBRU";"66776920";"butikksjef.holmen@meny.no";59.8558600742;10.4896371356;false;false
"Meny";"7080001108786";"7080001108786";;"MENY Slemmestad";"Kirkealleen 1";"3470";"SLEMMESTAD";"31291000";"butikksjef.slemmestad@meny.no";59.7777911669;10.4861400166;true;false
"Meny";"7080000003990";"7080000003990";;"MENY Åsgårdstrand";"Grev Wedelsgt. 40";"3179";"ÅSGÅRDSTRAND";"33081004";"butikksjef.asgardstrand@meny.no";59.3496210129;10.4594870005;false;false
"Meny";"7080000002726";"7080000002726";;"MENY Telemarksporten";"Prestemoen 6";"3946";"PORSGRUNN";"35573080";"butikksjef.telemarksporten@meny.no";59.1211663938;9.7095757924;false;true
"Meny";"7080000025534";"7080000025534";;"MENY Bogstadveien";"Bogstadv 36";"0366";"OSLO";"22591570";"butikksjef.bogstadveien@meny.no";59.9267009166;10.7203321492;false;false
"Meny";"7080001149772";"7080001149772";;"MENY Fritzøe Brygge";"Fritzøe Brygge";"3264";"LARVIK";"33156700";"butikksjef.fritzoebrygge@meny.no";59.0501830451;10.0214186239;true;false
"Meny";"7080000569090";"7080000569090";;"MENY Eiktoppen";"Eikveien 49";"3122";"TØNSBERG";"33301200";"butikksjef.eiktoppen@meny.no";59.2921696362;10.4195418359;false;false
"Meny";"7080000543458";"7080000543458";;"MENY Rykkinn";"Muninsvei 1";"1348";"RYKKINN";"67153960";"butikksjef.rykkinn@meny.no";59.923987171;10.4861573695;false;false
"Meny";"7080000543465";"7080000543465";;"MENY Snarøya";"Snarøyveien 139";"1367";"SNARØYA";"67111830";"butikksjef.snaroya@meny.no";59.8819469592;10.610598287;true;false
"Meny";"7080000994434";"7080000994434";;"MENY Holmlia";"Holmlia Sentervei 13";"1255";"OSLO";"22766700";"butikksjef.holmlia@meny.no";59.8342480702;10.7951216512;false;false
"Meny";"7080003538949";"7080003538949";;"Meny Fornebu";"Snarøyveien 55-57";"1364";"FORNEBU";"67129800";"butikksjef.fornebu@meny.no";59.8935163941;10.6207596914;true;false
"Meny";"7080000079520";"7080000079520";;"MENY Høyden";"Ryggeveien 96 Høyden";"1528";"MOSS";"69232800";"butikksjef.hoyden@meny.no";59.4179141074;10.6862098112;false;false
"Meny";"7080000954674";"7080000954674";;"MENY Osloveien";"Dronning Åstasgt 4";"3511";"HØNEFOSS";"32179200";"butikksjef.osloveien@meny.no";60.1529200486;10.2552637286;false;false
"Meny";"7080001061883";"7080001061883";;"MENY Heimdal";"Heimdalsveien 3";"3117";"TØNSBERG";"33744650";"butikksjef.heimdal@meny.no";59.2744205586;10.4253041877;false;false
"Meny";"7080003295699";"7080003295699";;"Helgø Meny Sola";"Solakrossveien 2";"4050";"SOLA";"51641200";"butikksjef.sola@helgomeny.no";58.8831133721;5.6503764649;false;false
"Meny";"7080000778492";"7080000778492";;"Helgø Meny Sandved";"Åsheimveien 2";"4318";"SANDNES";"51684950";"butikksjef.sandved@helgomeny.no";58.8461048935;5.7164499135;false;false
"Meny";"7080000450817";"7080000450817";;"Helgø Meny Stokka";"Øvre Stokkavei 46";"4023";"STAVANGER";"51538688";"butikksjef.stokka@helgomeny.no";58.9645686722;5.7027328354;false;true
"Meny";"7080005059312";"7080005059312";;"MENY Pindsle";"Nygårdsveien 84";"3221";"SANDEFJORD";"33426090";"butikksjef.pindsle@meny.no";59.1375783552;10.1784803311;true;false
"Meny";"7080001022419";"7080001022419";;"MENY Stoa";"Åsbieveien 2";"4848";"ARENDAL";"37000500";"butikksjef.stoa@meny.no";58.4585540147;8.7122928877;true;false
"Meny";"7080000365944";"7080000365944";;"MENY Begby";"Olav Kyrresvei 2";"1639";"GAMLE FREDRIKSTAD";"69949950";"butikksjef.begby@meny.no";59.2173014155;11.0084393065;true;false
"Meny";"7080001271961";"7080001271961";;"MENY Vøyenenga";"Vøyenengtunet 14";"1339";"VØYENENGA";"67186800";"butikksjef.voyenenga@meny.no";59.9086546383;10.4767592026;true;false
"Meny";"7080001150464";"7080001150464";;"MENY Alna";"strømsveien 245";"0668";"OSLO";"24084150";"butikksjef.alna@meny.no";59.9265942818;10.8488260012;false;false
"Meny";"7080001061869";"7080001061869";;"MENY Konnerud";"Pettersvolden 3";"3032";"DRAMMEN";"32888660";"butikksjef.konnerud@meny.no";59.7175384629;10.1496114131;false;false
"Meny";"7080000379736";"7080000379736";;"MENY Kvantum";"Merdevn.22";"3676";"NOTODDEN";"35020770";"butikksjef.kvantum@meny.no";59.5660959404;9.216258451;false;false
"Meny";"7080003413727";"7080003413727";;"Meny Strømmen";"Stasjonsveien 8";"2010";"STRØMMEN";"64843200";"butikksjef.strommen@meny.no";59.9468695669;11.0051606949;false;false
"Meny";"7080003353795";"7080003353795";;"Helgø Meny Tasta";"Tastatunet 1-3";"4027";"STAVANGER";"51853900";"butikksjef.tasta@helgomeny.no";58.9839936272;5.691069846;false;false
"Meny";"7080003392190";"7080003392190";;"MENY Lillesand";"Senterveien 10";"4790";"LILLESAND";"37294500";"butikksjef.lillesand@meny.no";58.2609587543;8.394423924;false;false
"Meny";"7080001076412";"7080001076412";;"MENY Ulefoss";"Stårrvegen 14";"3830";"ULEFOSS";"35948840";"butikksjef.ulefoss@meny.no";59.2822599086;9.2689464794;true;false
"Meny";"7080001008482";"7080001008482";;"MENY Tangen";"Vestveien 51";"1450";"NESODDTANGEN";"66965100";"butikksjef.tangen@meny.no";59.8559351965;10.6608193716;false;false
"Meny";"7080001061906";"7080001061906";;"MENY Herkules";"Ulefossveien 32 b";"3730";"SKIEN";"35584100";"butikksjef.herkules@meny.no";59.1965645308;9.6034579365;false;false
"Meny";"7080001084554";"7080001084554";;"MENY Hovenga";"Augestadveien7";"3915";"PORSGRUNN";"35562900";"butikksjef.hovenga@meny.no";59.1497528487;9.6639267817;true;false
"Meny";"7080003262981";"7080003262981";;"Meny Knarvik";"Kvernhusmyrane 7A";"5914";"ISDALSTØ";"56357400";"butikksjef.knarvik@meny.no";60.5470437094;5.2861695425;true;true
"Meny";"7080000543441";"7080000543441";;"MENY Manglerud";" Manglerud Senter Plogveien6";"0679";"OSLO";"22757700";"butikksjef.manglerud@meny.no";59.8972801147;10.8128584217;true;false
"Meny";"7080001096458";"7080001096458";;"Helgø MENY Stadionparken";"Jåttåvågveien 7";"4020";"STAVANGER";"52870500";"butikksjef.stadionparken@helgomeny.no";58.9149129492;5.7293505076;false;false
"Meny";"7080000027293";"7080000027293";;"MENY Aksdal";"Aksdal senter";"5575";"AKSDAL";"52754949";"butikksjef.aksdal@meny.no";59.4222532349;5.4448901135;true;false
"Meny";"7080000358946";"7080000358946";;"MENY Bekkestua";"Bekkestua Senter, Gamle ringeriksvei 34";"1357";"BEKKESTUA";"67118720";"butikksjef.bekkestua@meny.no";59.9163663355;10.5880469455;false;false
"Meny";"7080001409920";"7080001409920";;"MENY Vennesla";"Sentrumsvegen 63";"4700";"VENNESLA";"38150300";"butikksjef.vennesla@meny.no";58.2717321656;7.9694530569;false;false
"Meny";"7080000029808";"7080000029808";;"Meny Lagunen";"Laguneveien 1";"5239";"RÅDAL";"55106600";"butikksjef.lagunen@meny.no";60.29686469;5.3311060394;false;false
"Meny";"7080000584130";"7080000584130";;"Meny Støletorget";"Stølegaten 15";"5003";"BERGEN";"55544880";"butikksjef.stoletorget@meny.no";60.3997540928;5.3255637953;true;false
"Meny";"7080000891672";"7080000891672";;"Meny Midtun";"Sandbrekkevn.96";"5224";"NESTTUN";"55927660";"butikksjef.midtun@meny.no";60.3256929792;5.3675566988;true;false
"Meny";"7080001271947";"7080001271947";;"Meny Moholt";"Vegamot 8";"7048";"TRONDHEIM";"73820200";"butikksjef.moholt@meny.no";63.4095892436;10.4432179232;false;false
"Meny";"7080003413642";"7080003413642";;"Meny Åsane Storsenter";"Åsane Senter 21";"5116";"ULSET";"55253250";"butikksjef.asanestorsenter@meny.no";60.4653192186;5.3220255342;true;true
"Meny";"7080000032075";"7080000032075";;"MENY Tolvsrød";"Valløveien 31";"3151";"TOLVSRØD";"33414160";"butikksjef.tolvsrod@meny.no";59.2729748501;10.4633384791;false;false
"Meny";"7080001100063";"7080001100063";;"MENY Stavern";"Kommandør Herbstg 12";"3290";"STAVERN";"33197250";"butikksjef.stavern@meny.no";59.0007743486;10.0346496723;true;true
"Meny";"7080001107345";"7080001107345";;"MENY Fevik";"Feviktoppen Sømsveien";"4870";"FEVIK";"37294200";"butikksjef.fevik@meny.no";58.3818344017;8.6756564595;true;false
"Meny";"7080000302468";"7080000302468";;"Helgø MENY Straen";"Lars Hertervigs gate 6";"4005";"STAVANGER";"51505010";"butikksjef.straen@helgomeny.no";58.9698687999;5.7282775826;false;false
"Meny";"7080001120832";"7080001120832";;"MENY Triaden";"Triaden Storsenter Gamleveien 88";"1476";"RASTA";"67981600";"butikksjef.triaden@meny.no";59.9186184063;10.9535155761;false;false
"Meny";"7080003413680";"7080003413680";;"Helgø Meny Sandnes";"Gravarsveien 7";"4306";"SANDNES";"51609700";"butikksjef.sandnes@helgomeny.no";58.8482515915;5.7396081183;false;false
"Meny";"7080001271978";"7080001271978";;"Meny Østfoldhallene";"Dikeveien 28";"1661";"ROLVSØY";"69381500";"butikksjef.ostfoldhallene@meny.no";59.2517021407;10.9933177248;true;false
"Meny";"7080000918386";"7080000918386";;"MENY Kongsvinger";"Brugata 15";"2212";"KONGSVINGER";"62808550";"butikksjef.kongsvinger@meny.no";60.1910911626;11.9962350511;false;false
"Meny";"7080003445445";"7080003445445";;"Meny Sartor";"Bildøyvegen 11 A";"5353";"STRAUME";"56326500";"butikksjef.sartor@meny.no";60.3578387223;5.1226294257;false;true
"Meny";"7080000733750";"7080000733750";;"Meny Bergen Storsenter";"Strømgaten 8";"5015";"BERGEN";"55301130";"butikksjef.bergenstorsenter@meny.no";60.3892367694;5.3317658266;false;false
"Meny";"7080000264131";"7080000264131";;"Meny Ski Storsenter";"Jernbanesvingen 6";"1400";"SKI";"64859900";"butikksjef.skistorsenter@meny.no";59.716418584;10.8360305644;false;false
"Meny";"7080000533268";"7080000533268";;"MENY Elverum";"Kremmertorget Kirkeveien 4";"2406";"ELVERUM";"62435570";"butikksjef.elverum@meny.no";60.8789591876;11.5662804617;false;false
"Meny";"7080000891665";"7080000891665";;"Meny Fantoft";"Fantoftvegen 14 p";"5072";"BERGEN";"55273200";"butikksjef.fantoft@meny.no";60.3464021748;5.352169208;false;false
"Meny";"7080000548637";"7080000548637";;"MENY Halden";"Walkersgt. 4";"1771";"HALDEN";"69190650";"butikksjef.halden@meny.no";59.1215105817;11.3833722321;false;false
"Meny";"7080001124946";"7080001124946";;"MENY Stopp Tune";"Lilletunveien 2";"1711";"SARPSBORG";"69101800";"butikksjef.stopptune@meny.no";59.2876658091;11.0884545568;false;false
"Meny";"7080000068661";"7080000068661";;"MENY Oslo City";"Stenersgaten 1";"0050";"OSLO";"23159300";"butikksjef.oslocity@meny.no";59.9126066418;10.7515438969;false;false
"Meny";"7080001166243";"7080001166243";;"MENY Karmsundgata";"Karmsundgt. 60";"5529";"HAUGESUND";"52804500";"butikksjef.karmsundgata@meny.no";59.4039282619;5.2885732636;false;false
"Meny";"7080001357115";"7080001357115";;"Meny GS";"Klyvevegen 25";"3740";"SKIEN";"35900800";"butikksjef.gs@meny.no";59.1499744092;9.6309580161;false;false
"Meny";"7080001151652";"7080001151652";;"MENY Tvedestrand";"Industriveien 8";"4900";"TVEDESTRAND";"37199200";"butikksjef.tvedestrand@meny.no";58.6287370686;8.9158057855;true;false
"Meny";"7080001161262";"7080001161262";;"MENY Ringnes Park";"Sannergata 6 C";"0555";"OSLO";"22387000";"butikksjef.ringnespark@meny.no";59.9285850577;10.7605040756;false;false
"Meny";"7080001195120";"7080001195120";;"MENY Farmandstredet";"Jernbanegt. 1D";"3110";"TØNSBERG";"33018600";"butikksjef.farmandstredet@meny.no";59.2692752503;10.411763986;false;false
"Meny";"7080001008727";"7080001008727";;"MENY Stortorvet";"Stortorvet/Karchesgt.3";"3612";"KONGSBERG";"32865600";"butikksjef.stortorvet@meny.no";59.668855125;9.6517601832;false;false
"Meny";"7080000996834";"7080000996834";;"MENY Grimstad";"Bark Silasvei 7";"4876";"GRIMSTAD";"37252770";"butikksjef.grimstad@meny.no";58.3353061342;8.5905866011;false;false
"Meny";"7080001008543";"7080001008543";;"MENY Bø";"Stasjonsveien 28";"3800";"BØ I TELEMARK";"35060150";"butikksjef.bo@meny.no";59.4113100476;9.0708281245;false;false
"Meny";"7080001214104";"7080001214104";;"MENY Lambertseter";"Cecilie Thoresensvei 21";"1153";"OSLO";"23386700";"butikksjef.lambertseter@meny.no";59.8738100179;10.8110808487;false;false
"Meny";"7080000024971";"7080000024971";;"MENY Drøbak City";"Drøbak City";"1440";"DRØBAK";"64907270";"butikksjef.drobak@meny.no";59.6734563431;10.6584813184;true;false
"Meny";"7080000062881";"7080000062881";;"MENY CC Vest";"Lilleakerv 16";"0283";"OSLO";"22062700";"ccvest@meny.no";59.9176585651;10.6363576784;false;false
"Meny";"7080001080839";"7080001080839";;"MENY Krøgenes";"Tromøyveien 1";"4841";"ARENDAL";"37062000";"butikksjef.krogenes@meny.no";58.4729125984;8.8142204005;false;false
"Meny";"7080001135034";"7080001135034";;"MENY Kuben";"Kong Ringsgate 1";"3510";"HØNEFOSS";"32115800";"butikksjef.kuben@meny.no";60.1647435615;10.2546385155;true;false
"Meny";"7080001016821";"7080001016821";;"MENY Gard";"Nygårdsvn. 6";"5515";"HAUGESUND";"52707510";"butikksjef.gard@meny.no";59.4270651916;5.2636006919;false;false
"Meny";"7080000028054";"7080000028054";;"Lerøy Mat";"Torgalmeningen 8";"5014";"BERGEN";"55301930";"butikksjef.leroymat@ngbutikk.net";60.3929259425;5.324592978;false;false
"Meny";"7080001209629";"7080001209629";;"MENY Tiller";"Ivar Lykkes vei 3";"7075";"TILLER";"72896700";"butikksjef.tiller@meny.no";63.358183892;10.3748897358;false;false
"Meny";"7080001022945";"7080001022945";;"MENY Kolsås";"Rødskiferv 1";"1333";"KOLSÅS";"67151020";"butikksjef.kolsas@meny.no";59.9165795374;10.5007631712;true;false
"Meny";"7080000003242";"7080000003242";;"MENY Grorud";"Bergensvn. 2-4";"0963";"OSLO";"22918520";"butikksjef.grorud@meny.no";59.9599103744;10.8812707846;false;false
"Meny";"7080000011162";"7080000011162";;"Meny Vestkanten";"Loddefjordveien 2";"5171";"LODDEFJORD";"55501850";"butikksjef.vestkanten@meny.no";60.3632207343;5.2335810158;false;false
"Meny";"7080000918737";"7080000918737";;"MENY Skedsmokorset";"Presthagaveien 20";"2020";"SKEDSMOKORSET";"64838770";"butikksjef.skedsmokorset@meny.no";60.0042145376;11.033636925;false;false
"Meny";"7080000909865";"7080000909865";;"MENY Jessheim";"Furusethgate 5";"2050";"JESSHEIM";"63986920";"butikksjef.jessheim@meny.no";60.1430666531;11.1725338751;false;false
"Meny";"7080000004119";"7080000004119";;"MENY Revetal";"Kåpeveien 5";"3174";"REVETAL";"33061110";"butikksjef.revetal@meny.no";59.3717416652;10.2643063719;true;false
"Meny";"7080000946914";"7080000946914";;"MENY Grim";"Grims Torv 3";"4673";"KRISTIANSAND S";"38179650";"butikksjef.grim@meny.no";58.1492581094;7.9714232031;true;false
"Meny";"7080000068074";"7080000068074";;"MENY Østerås";"Otto Rugesvei 80";"1361";"ØSTERÅS";"67166020";"butikksjef.osteras@meny.no";59.9437096629;10.607422642;false;false
"Meny";"7080000951772";"7080000951772";;"MENY Askim";"Haugomgata 17";"1811";"ASKIM";"69816950";"butikksjef.askim@meny.no";59.5815871022;11.1688081428;false;false
"Meny";"7080000951024";"7080000951024";;"MENY Brakerøya";"Brantenborggt. 1";"3012";"DRAMMEN";"32254350";"butikksjef.brakeroya@meny.no";59.7409672783;10.2217508287;true;false
"Meny";"7080000068647";"7080000068647";;"Meny Trekanten";"Trekanten Knud Askers v 20";"1383";"ASKER";"66764700";"butikksjef.trekanten@meny.no";59.8363466657;10.4345980728;false;false
"Meny";"7080001150457";"7080001150457";;"Meny Høvik";"O. H. Bangsvei 5";"1363";"HØVIK";"67102400";"butikksjef.hovik@meny.no";59.89917998;10.5795134928;true;false
"Meny";"7080000954704";"7080000954704";;"MENY Krokstadelva";"Kjerraten 4";"3055";"KROKSTADELVA";"32232020";"butikksjef.krokstadelva@meny.no";59.7581154715;9.9918075297;false;false
"Meny";"7080001150426";"7080001150426";;"MENY Solsiden";"Beddingen 12";"7042";"TRONDHEIM";"73831450";"butikksjef.solsiden@meny.no";63.4351995761;10.4109897944;false;false
"Meny";"7080000583966";"7080000583966";;"MENY Oasen Haugesund";"Oasen Storsenter";"5542";"KARMSUND";"52811200";"butikksjef.oasenhaugesund@meny.no";59.3773528822;5.3070448179;true;false
"Meny";"7080001296346";"7080001296346";;"Meny Skøyen";"Karenslyst Allé 9";"0278";"OSLO";"23276900";"butikksjef.skoyen@meny.no";59.9205214378;10.6836406577;false;false
"Meny";"7080000998326";"7080000998326";;"Meny Voss";"Hardangervegen 25";"5705";"VOSS";"56529700";"butikksjef.voss@meny.no";60.6288328557;6.434967963;false;false
"Meny";"7080001347918";"7080001347918";;"Meny Nanset";"Yttersøveien 2";"3274";"LARVIK";"33165100";"butikksjef.nansetlarvik@meny.no";59.0682946922;10.0465386087;false;false
"Meny";"7080001271985";"7080001271985";;"Meny Harebakken";"Langsæveien 5";"4846";"ARENDAL";"37062100";"butikksjef.harebakken@meny.no";58.4743196785;8.7470878381;false;false
"Meny";"7080001150433";"7080001150433";;"MENY Sarpsborg";"Roald Amundsensgate 28";"1723";"SARPSBORG";"69130200";"butikksjef.sarpsborg@meny.no";59.2842033466;11.1081651817;false;false
"Meny";"7080001347154";"7080001347154";;"Meny Romerikssenteret";"Trondheimsvegen 86";"2040";"KLØFTA";"63942700";"butikksjef.romerikssenteret@meny.no";60.0761272439;11.1361171237;false;false
"Meny";"7080001151973";"7080001151973";;"MENY Lietorvet";"Liegata 10 -12";"3717";"SKIEN";"35915660";"butikksjef.lietorvet@meny.no";59.2104054267;9.6049671956;false;false
"Meny";"7080001150488";"7080001150488";;"Meny Bryn";"Østensjøveien 79";"0667";"OSLO";"22757900";"butikksjef.bryn@meny.no";59.9034179712;10.8211866226;true;false
"Meny";"7080001150495";"7080001150495";;"Meny Sandvika Storsenter";"Brodtkorbsgate 7";"1338";"SANDVIKA";"67521500";"butikksjef.sandvikastorsenter@meny.no";59.8901097256;10.5203629828;false;false
"Meny";"7080000008896";"7080000008896";;"MENY Fosnavåg";"Holmsild vei";"6090";"FOSNAVÅG";"70089670";"butikksjef.fosnavag@meny.no";62.3419888999;5.6341401934;true;false
"Meny";"7080001381936";"7080001381936";;"Meny Teie Torg";"Ørsnesalléen 37 A";"3106";"NØTTERØY";"33352060";"butikksjef.teietorg@meny.no";59.2519895565;10.4165030747;true;false
"Meny";"7080001097073";"7080001097073";;"MENY Arena";"Vesterveien 4, Arenasenteret";"4836";"ARENDAL";"37005400";"butikksjef.arena@meny.no";58.4594863131;8.7632862223;false;false
"Meny";"7080001373399";"7080001373399";;"Meny Brotorvet";"Gangveien 10";"3960";"STATHELLE";"35963680";"butikksjef.brotorvet@meny.no";59.0458661107;9.6938713941;false;false
"Meny";"7080001099312";"7080001099312";;"Meny Tuven";"Tuvenbøygen 2";"3676";"NOTODDEN";"35029070";"butikksjef.tuven@meny.no";59.5661906177;9.2226644955;false;false
"Meny";"7080003308481";"7080003308481";;"Meny Jarhuset";"Jarmyra 1";"1358";"JAR";"67103400";"butikksjef.jarhuset@meny.no";59.9264153685;10.6208686632;false;false
"Meny";"7080000005055";"7080000005055";;"Helgø Meny Mariero";"Breidablikkvn. 3";"4017";"STAVANGER";"51827700";"butikksjef.mariero@helgomeny.no";58.934497886;5.7394557643;false;false
"Meny";"7080000554492";"7080000554492";;"MENY Wilbergjordet";"Rolvsøyveien 10";"1605";"FREDRIKSTAD";"69366050";"butikksjef.wilbergjordet@meny.no";59.2250232426;10.9540595884;true;false
"Spar";"7080001195786";"7080001195786";;"SPAR Florø";"Strandgaten 42";"6901";"FLORØ";"57750423";"spar.floro@spar.no";61.6000827852;5.0333798488;false;false
"Spar";"7080000582167";"7080000582167";;"SPAR Mjøsbrua";"Storgata 127";"2390";"MOELV";"62367432";"spar.mjosbrua@spar.no";60.9247556942;10.7022993016;true;false
"Spar";"7080000022922";"7080000022922";;"SPAR Fossum";"Soknedal";"7288";"SOKNEDAL";"72433252";"spar.fossum@spar.no";62.9478265638;10.1904397924;false;false
"Spar";"7080001403478";"7080001403478";;"SPAR Hovdebygda";;"6160";"HOVDEBYGDA";"70067403";"spar.hovdebygda@spar.no";62.1828397897;6.0848385141;true;false
"Spar";"7080000898275";"7080000898275";;"SPAR Sveum";"Berger Langmoensv.55";"2380";"BRUMUNDDAL";"62359790";"spar.sveum@spar.no";60.8909657623;10.9451255949;false;false
"Spar";"7080000028009";"7080000028009";;"EUROSPAR Tomasjord";"Tomasjordneset";"9024";"TOMASJORD";"77604570";"eurospar.tomasjord@spar.no";69.6676027786;19.0238303047;false;false
"Spar";"7080000019311";"7080000019311";;"SPAR Brekkeåsen";"Skaugveien 12";"3178";"VÅLE";"33060400";"spar.brekkeasen@spar.no";59.4152306205;10.2798302442;true;false
"Spar";"7080000008117";"7080000008117";;"SPAR Kinsarvik";;"5780";"KINSARVIK";"53671170";"spar.kinsarvik@spar.no";60.3750711125;6.7188596783;true;false
"Spar";"7080001210441";"7080001210441";;"SPAR Harstad";"Richard Kaarbø`s Plass 1";"9405";"HARSTAD";"77012555";"spar.harstad@spar.no";68.7997843605;16.5437822747;false;false
"Spar";"7080000028320";"7080000028320";;"SPAR Evje";"Verksmoen";"4735";"EVJE";"37930020";"spar.evje@spar.no";58.5836420828;7.7986006148;false;false
"Spar";"7080000011094";"7080000011094";;"SPAR Røysland";"Frolandsenteret 3";"4820";"FROLAND";"37038135";"spar.roysland@spar.no";58.5082707584;8.6305052318;true;false
"Spar";"7080000006830";"7080000006830";;"SPAR Kristensen";"Holmestrandveien 34";"3041";"DRAMMEN";"32819703";"spar.kristensen@spar.no";59.7263767815;10.2271676299;false;false
"Spar";"7080001402884";"7080001402884";;"SPAR Vea";"Bleikmyrvegen 2 A";"4276";"VEAVÅGEN";"52844700";"spar.vea@spar.no";59.2774924377;5.2427754122;false;false
"Spar";"7080003841384";"7080003841384";;"SPAR Vinstra";"Vinstragata 97";"2640";"VINSTRA";"61292900";"spar.vinstra@spar.no";61.5937925299;9.7284081051;false;false
"Spar";"7080001008185";"7080001008185";;"SPAR Saulandtunet";"Saulandsvegen 422";"3692";"SAULAND";"35023355";"spar.saulandtunet@spar.no";59.6131744354;8.946717678;true;false
"Spar";"7080001152161";"7080001152161";;"EUROSPAR Blomsterdalen";"Lilandsveien 3";"5258";"BLOMSTERDALEN";"55220020";"eurospar.blomsterdalen@spar.no";60.2843389834;5.2516919698;false;false
"Spar";"7080000016358";"7080000016358";;"SPAR Tjeldstø";;"5336";"TJELDSTØ";"56389350";"spar.tjeldsto@spar.no";60.5899458499;4.840831813;true;false
"Spar";"7080001077464";"7080001077464";;"SPAR Brønnøysund";"Salhusmarka 2";"8900";"BRØNNØYSUND";"75009400";"spar.bronnoysund@spar.no";65.4913711286;12.2402885092;false;false
"Spar";"7080001370077";"7080001370077";;"SPAR Stovner";"Stovnerveien 54";"0982";"OSLO";"22102800";"spar.stovner@spar.no";59.9549586711;10.9351324485;false;false
"Spar";"7080001152154";"7080001152154";;"SPAR Hurdal";"Vestsidevegen 6";"2090";"HURDAL";"63987171";"spar.hurdal@spar.no";60.433200463;11.0664093543;false;false
"Spar";"7080001153229";"7080001153229";;"SPAR Eivindvik";"Eivindvik";"5966";"EIVINDVIK";"57784132";"spar.eivindvik@spar.no";60.9794970531;5.0782286634;true;false
"Spar";"7080000006373";"7080000006373";;"EUROSPAR Brokelandsheia";"Brokelandsheia";"4993";"SUNDEBRU";"37119600";"eurospar.brokelandsheia@spar.no";58.8211164232;9.0719101521;true;false
"Spar";"7080000018185";"7080000018185";;"SPAR Sandhornøy";;"8130";"SANDHORNØY";"75758501";"spar.sandhornoy@spar.no";67.1229065343;14.0474106647;false;false
"Spar";"7080000027118";"7080000027118";;"SPAR Flateby";"Bakkehagen 6";"1911";"FLATEBY";"64923560";"spar.flateby@spar.no";59.8297623885;11.152219282;false;false
"Spar";"7080001216146";"7080001216146";;"SPAR Ask";"Liavegen 6";"5307";"ASK";"56148440";"spar.ask@spar.no";60.4783160828;5.213077986;true;false
"Spar";"7080003323835";"7080003323835";;"SPAR Kjørbekk";"Kjørbekkvegen 46";"3735";"SKIEN";"35505350";"spar.kjorbekk@spar.no";59.1768996651;9.6133810933;false;false
"Spar";"7080000036608";"7080000036608";;"SPAR Eikefjord";"Hovlandsveien 4";"6940";"EIKEFJORD";"57744716";"spar.eikefjord@spar.no";61.588631635;5.4604262803;true;false
"Spar";"7080003406064";"7080003406064";;"SPAR Vektergården";"Vektergården Senter, Langgata 2";"3187";"HORTEN";"33072280";"spar.vektergarden@spar.no";59.4160080824;10.4857826641;false;false
"Spar";"7080001082529";"7080001082529";;"SPAR Mosenteret";"Engvegen 14";"2133";"GARDVIK";"62974122";"spar.mosenteret@spar.no";60.4252322593;11.6401095;true;false
